Date,Item Code,Route Code,Customer Code,Sales Quantity,Stales Quantity
02-01-2022,ITEM04,ROUTE16,CUST281,346,56
02-01-2022,ITEM05,ROUTE15,CUST281,380,45
02-01-2022,ITEM01,ROUTE07,CUST179,227,38
02-01-2022,ITEM08,ROUTE08,CUST179,416,0
02-01-2022,ITEM04,ROUTE17,CUST179,99,0
02-01-2022,ITEM06,ROUTE16,CUST228,351,36
02-01-2022,ITEM10,ROUTE05,CUST163,88,0
02-01-2022,ITEM03,ROUTE19,CUST436,72,8
02-01-2022,ITEM02,ROUTE06,CUST332,136,0
02-01-2022,ITEM06,ROUTE04,CUST478,290,0
02-01-2022,ITEM10,ROUTE19,CUST089,142,0
02-01-2022,ITEM05,ROUTE20,CUST089,181,0
02-01-2022,ITEM04,ROUTE07,CUST326,463,86
02-01-2022,ITEM09,ROUTE04,CUST300,129,0
02-01-2022,ITEM04,ROUTE20,CUST266,184,23
02-01-2022,ITEM07,ROUTE10,CUST266,580,120
02-01-2022,ITEM03,ROUTE09,CUST065,360,0
02-01-2022,ITEM03,ROUTE16,CUST041,322,43
02-01-2022,ITEM05,ROUTE19,CUST041,188,0
02-01-2022,ITEM10,ROUTE10,CUST255,132,0
02-01-2022,ITEM03,ROUTE14,CUST255,246,30
02-01-2022,ITEM03,ROUTE01,CUST428,512,0
02-01-2022,ITEM02,ROUTE03,CUST428,160,0
02-01-2022,ITEM02,ROUTE14,CUST424,342,71
02-01-2022,ITEM07,ROUTE12,CUST424,509,66
02-01-2022,ITEM01,ROUTE02,CUST424,260,41
02-01-2022,ITEM06,ROUTE08,CUST264,527,112
02-01-2022,ITEM09,ROUTE09,CUST264,278,0
02-01-2022,ITEM02,ROUTE02,CUST264,571,0
02-01-2022,ITEM08,ROUTE16,CUST106,171,21
02-01-2022,ITEM05,ROUTE15,CUST106,171,0
02-01-2022,ITEM02,ROUTE06,CUST106,52,6
02-01-2022,ITEM02,ROUTE04,CUST494,291,66
02-01-2022,ITEM08,ROUTE13,CUST494,192,41
02-01-2022,ITEM09,ROUTE20,CUST494,167,0
02-01-2022,ITEM09,ROUTE13,CUST381,511,79
02-01-2022,ITEM01,ROUTE16,CUST381,104,19
02-01-2022,ITEM05,ROUTE14,CUST381,333,0
02-01-2022,ITEM09,ROUTE01,CUST342,454,58
02-01-2022,ITEM05,ROUTE15,CUST342,352,0
02-01-2022,ITEM05,ROUTE16,CUST431,506,107
02-01-2022,ITEM05,ROUTE11,CUST357,466,99
02-01-2022,ITEM07,ROUTE18,CUST357,79,0
02-01-2022,ITEM07,ROUTE16,CUST400,270,51
02-01-2022,ITEM04,ROUTE20,CUST493,462,0
02-01-2022,ITEM07,ROUTE07,CUST493,279,56
02-01-2022,ITEM01,ROUTE10,CUST493,169,32
02-01-2022,ITEM07,ROUTE17,CUST226,159,28
02-01-2022,ITEM03,ROUTE01,CUST226,124,12
02-01-2022,ITEM06,ROUTE14,CUST460,408,82
02-01-2022,ITEM01,ROUTE16,CUST460,347,0
02-01-2022,ITEM05,ROUTE04,CUST460,391,0
02-01-2022,ITEM01,ROUTE18,CUST014,126,0
02-01-2022,ITEM05,ROUTE01,CUST014,496,64
02-01-2022,ITEM01,ROUTE05,CUST343,84,15
02-01-2022,ITEM02,ROUTE11,CUST111,224,23
02-01-2022,ITEM09,ROUTE01,CUST042,338,73
02-01-2022,ITEM01,ROUTE04,CUST042,443,49
02-01-2022,ITEM10,ROUTE02,CUST042,259,49
02-01-2022,ITEM02,ROUTE17,CUST004,253,43
02-01-2022,ITEM01,ROUTE05,CUST004,294,73
02-01-2022,ITEM08,ROUTE10,CUST004,319,0
02-01-2022,ITEM01,ROUTE13,CUST050,395,0
02-01-2022,ITEM08,ROUTE16,CUST012,457,64
02-01-2022,ITEM02,ROUTE14,CUST012,322,77
02-01-2022,ITEM01,ROUTE07,CUST012,170,38
02-01-2022,ITEM04,ROUTE17,CUST366,201,43
02-01-2022,ITEM10,ROUTE13,CUST051,94,0
02-01-2022,ITEM07,ROUTE14,CUST151,250,0
02-01-2022,ITEM02,ROUTE08,CUST151,60,0
02-01-2022,ITEM06,ROUTE13,CUST151,275,62
02-01-2022,ITEM01,ROUTE15,CUST154,171,41
02-01-2022,ITEM06,ROUTE19,CUST154,78,12
02-01-2022,ITEM04,ROUTE19,CUST158,435,0
02-01-2022,ITEM07,ROUTE01,CUST158,455,0
02-01-2022,ITEM09,ROUTE16,CUST415,82,15
02-01-2022,ITEM10,ROUTE14,CUST415,325,0
02-01-2022,ITEM04,ROUTE11,CUST391,398,0
02-01-2022,ITEM10,ROUTE13,CUST329,421,58
02-01-2022,ITEM06,ROUTE08,CUST329,455,0
02-01-2022,ITEM04,ROUTE20,CUST329,358,0
02-01-2022,ITEM04,ROUTE17,CUST240,77,0
02-01-2022,ITEM07,ROUTE08,CUST384,267,0
02-01-2022,ITEM04,ROUTE19,CUST384,211,0
02-01-2022,ITEM10,ROUTE02,CUST492,365,84
02-01-2022,ITEM07,ROUTE01,CUST393,407,66
02-01-2022,ITEM04,ROUTE18,CUST393,80,0
02-01-2022,ITEM02,ROUTE06,CUST393,454,0
02-01-2022,ITEM07,ROUTE15,CUST328,56,0
02-01-2022,ITEM03,ROUTE09,CUST328,238,41
02-01-2022,ITEM05,ROUTE03,CUST328,491,0
02-01-2022,ITEM03,ROUTE09,CUST471,60,8
02-01-2022,ITEM06,ROUTE09,CUST471,132,0
02-01-2022,ITEM07,ROUTE10,CUST471,394,82
02-01-2022,ITEM09,ROUTE07,CUST455,457,0
02-01-2022,ITEM06,ROUTE13,CUST218,212,51
02-01-2022,ITEM08,ROUTE10,CUST218,424,79
02-01-2022,ITEM03,ROUTE18,CUST218,131,0
02-01-2022,ITEM02,ROUTE12,CUST066,539,114
02-01-2022,ITEM05,ROUTE19,CUST066,430,0
02-01-2022,ITEM09,ROUTE17,CUST066,191,32
02-01-2022,ITEM07,ROUTE02,CUST172,72,0
02-01-2022,ITEM08,ROUTE06,CUST172,311,69
02-01-2022,ITEM10,ROUTE14,CUST485,571,0
02-01-2022,ITEM01,ROUTE07,CUST485,319,51
02-01-2022,ITEM02,ROUTE13,CUST429,175,0
02-01-2022,ITEM10,ROUTE16,CUST429,233,0
02-01-2022,ITEM07,ROUTE17,CUST169,308,66
02-01-2022,ITEM06,ROUTE03,CUST169,494,112
02-01-2022,ITEM03,ROUTE14,CUST169,536,131
02-01-2022,ITEM10,ROUTE15,CUST068,151,0
02-01-2022,ITEM03,ROUTE04,CUST068,268,32
02-01-2022,ITEM09,ROUTE15,CUST068,349,43
02-01-2022,ITEM08,ROUTE02,CUST331,127,0
02-01-2022,ITEM07,ROUTE20,CUST447,129,0
02-01-2022,ITEM05,ROUTE05,CUST447,366,77
02-01-2022,ITEM04,ROUTE11,CUST447,293,51
02-01-2022,ITEM03,ROUTE16,CUST010,292,38
02-01-2022,ITEM07,ROUTE02,CUST386,537,0
02-01-2022,ITEM03,ROUTE11,CUST500,113,19
02-01-2022,ITEM01,ROUTE17,CUST197,51,0
02-01-2022,ITEM04,ROUTE02,CUST275,295,58
02-01-2022,ITEM03,ROUTE20,CUST452,351,0
02-01-2022,ITEM04,ROUTE14,CUST452,46,0
02-01-2022,ITEM07,ROUTE15,CUST244,128,15
02-01-2022,ITEM10,ROUTE03,CUST244,105,0
02-01-2022,ITEM05,ROUTE20,CUST244,174,0
02-01-2022,ITEM05,ROUTE03,CUST359,95,0
02-01-2022,ITEM04,ROUTE02,CUST359,375,73
02-01-2022,ITEM09,ROUTE12,CUST425,488,53
02-01-2022,ITEM08,ROUTE14,CUST426,259,62
02-01-2022,ITEM07,ROUTE09,CUST180,414,0
02-01-2022,ITEM03,ROUTE06,CUST180,247,30
02-01-2022,ITEM06,ROUTE13,CUST180,397,58
02-01-2022,ITEM09,ROUTE01,CUST262,459,97
02-01-2022,ITEM06,ROUTE07,CUST404,58,0
02-01-2022,ITEM08,ROUTE11,CUST404,496,0
02-01-2022,ITEM05,ROUTE17,CUST024,128,0
02-01-2022,ITEM03,ROUTE10,CUST024,376,0
02-01-2022,ITEM05,ROUTE01,CUST078,207,34
02-01-2022,ITEM02,ROUTE02,CUST449,398,0
02-01-2022,ITEM03,ROUTE09,CUST449,436,0
02-01-2022,ITEM04,ROUTE16,CUST449,126,21
02-01-2022,ITEM06,ROUTE20,CUST200,155,0
02-01-2022,ITEM08,ROUTE15,CUST308,201,0
02-01-2022,ITEM05,ROUTE19,CUST308,461,0
02-01-2022,ITEM06,ROUTE17,CUST278,453,92
02-01-2022,ITEM04,ROUTE03,CUST278,460,71
02-01-2022,ITEM03,ROUTE17,CUST257,71,10
02-01-2022,ITEM05,ROUTE14,CUST299,246,0
02-01-2022,ITEM09,ROUTE20,CUST299,94,0
02-01-2022,ITEM06,ROUTE02,CUST465,242,45
02-01-2022,ITEM03,ROUTE04,CUST465,385,92
02-01-2022,ITEM09,ROUTE03,CUST210,253,0
02-01-2022,ITEM08,ROUTE04,CUST210,130,0
02-01-2022,ITEM03,ROUTE14,CUST210,182,38
02-01-2022,ITEM10,ROUTE11,CUST288,450,71
02-01-2022,ITEM01,ROUTE11,CUST288,186,21
02-01-2022,ITEM06,ROUTE08,CUST222,224,32
02-01-2022,ITEM04,ROUTE10,CUST222,418,0
02-01-2022,ITEM08,ROUTE14,CUST222,369,0
02-01-2022,ITEM04,ROUTE19,CUST273,313,66
02-01-2022,ITEM05,ROUTE13,CUST273,383,0
02-01-2022,ITEM06,ROUTE19,CUST327,331,43
02-01-2022,ITEM09,ROUTE09,CUST327,51,0
02-01-2022,ITEM03,ROUTE16,CUST398,535,0
02-01-2022,ITEM05,ROUTE12,CUST408,126,17
02-01-2022,ITEM03,ROUTE06,CUST408,203,0
02-01-2022,ITEM03,ROUTE01,CUST203,547,92
02-01-2022,ITEM04,ROUTE20,CUST203,456,0
02-01-2022,ITEM02,ROUTE10,CUST203,179,41
02-01-2022,ITEM08,ROUTE07,CUST351,330,38
02-01-2022,ITEM05,ROUTE15,CUST351,446,49
02-01-2022,ITEM03,ROUTE20,CUST198,268,34
02-01-2022,ITEM04,ROUTE04,CUST198,218,30
02-01-2022,ITEM01,ROUTE04,CUST198,95,10
02-01-2022,ITEM08,ROUTE08,CUST243,78,8
02-01-2022,ITEM09,ROUTE13,CUST243,363,49
02-01-2022,ITEM02,ROUTE12,CUST243,350,38
02-01-2022,ITEM01,ROUTE09,CUST015,70,0
02-01-2022,ITEM07,ROUTE07,CUST095,85,15
02-01-2022,ITEM09,ROUTE15,CUST095,249,56
02-01-2022,ITEM06,ROUTE04,CUST095,64,10
02-01-2022,ITEM06,ROUTE04,CUST456,157,32
02-01-2022,ITEM09,ROUTE12,CUST456,424,0
02-01-2022,ITEM02,ROUTE01,CUST456,269,38
02-01-2022,ITEM04,ROUTE13,CUST409,469,0
02-01-2022,ITEM10,ROUTE06,CUST409,392,75
02-01-2022,ITEM04,ROUTE15,CUST274,297,34
02-01-2022,ITEM05,ROUTE05,CUST091,66,12
02-01-2022,ITEM10,ROUTE03,CUST091,118,25
02-01-2022,ITEM03,ROUTE10,CUST031,43,0
02-01-2022,ITEM08,ROUTE16,CUST031,246,36
02-01-2022,ITEM08,ROUTE04,CUST043,223,25
02-01-2022,ITEM05,ROUTE08,CUST043,331,79
02-01-2022,ITEM05,ROUTE13,CUST280,437,0
02-01-2022,ITEM10,ROUTE12,CUST280,549,0
02-01-2022,ITEM06,ROUTE18,CUST280,288,58
02-01-2022,ITEM06,ROUTE20,CUST027,289,43
02-01-2022,ITEM01,ROUTE15,CUST027,191,0
02-01-2022,ITEM10,ROUTE13,CUST027,392,75
02-01-2022,ITEM10,ROUTE10,CUST184,84,10
02-01-2022,ITEM01,ROUTE10,CUST184,63,0
02-01-2022,ITEM06,ROUTE19,CUST184,380,0
02-01-2022,ITEM03,ROUTE20,CUST174,580,62
02-01-2022,ITEM04,ROUTE19,CUST174,285,64
02-01-2022,ITEM06,ROUTE01,CUST174,481,118
02-01-2022,ITEM04,ROUTE14,CUST075,413,0
02-01-2022,ITEM09,ROUTE05,CUST075,167,34
02-01-2022,ITEM07,ROUTE08,CUST208,406,0
02-01-2022,ITEM10,ROUTE06,CUST353,379,0
02-01-2022,ITEM10,ROUTE09,CUST077,53,8
02-01-2022,ITEM10,ROUTE17,CUST258,84,8
02-01-2022,ITEM08,ROUTE06,CUST258,522,0
02-01-2022,ITEM10,ROUTE12,CUST176,245,0
02-01-2022,ITEM02,ROUTE19,CUST056,465,0
02-01-2022,ITEM06,ROUTE17,CUST056,158,25
02-01-2022,ITEM05,ROUTE07,CUST056,431,94
02-01-2022,ITEM03,ROUTE02,CUST495,359,73
02-01-2022,ITEM08,ROUTE09,CUST495,224,0
02-01-2022,ITEM06,ROUTE03,CUST495,117,0
02-01-2022,ITEM05,ROUTE16,CUST392,404,0
02-01-2022,ITEM01,ROUTE15,CUST392,117,0
02-01-2022,ITEM07,ROUTE12,CUST392,143,28
02-01-2022,ITEM03,ROUTE07,CUST401,293,0
02-01-2022,ITEM05,ROUTE07,CUST401,134,0
02-01-2022,ITEM08,ROUTE03,CUST268,44,8
02-01-2022,ITEM06,ROUTE06,CUST005,250,28
02-01-2022,ITEM08,ROUTE13,CUST005,222,0
02-01-2022,ITEM10,ROUTE03,CUST005,301,34
02-01-2022,ITEM10,ROUTE06,CUST079,281,0
02-01-2022,ITEM07,ROUTE17,CUST079,246,0
02-01-2022,ITEM01,ROUTE05,CUST265,151,19
02-01-2022,ITEM05,ROUTE13,CUST265,320,0
02-01-2022,ITEM02,ROUTE08,CUST265,434,0
02-01-2022,ITEM01,ROUTE20,CUST294,206,51
02-01-2022,ITEM07,ROUTE13,CUST294,345,71
02-01-2022,ITEM10,ROUTE20,CUST294,402,0
02-01-2022,ITEM09,ROUTE06,CUST125,241,0
02-01-2022,ITEM02,ROUTE15,CUST125,245,30
02-01-2022,ITEM04,ROUTE17,CUST125,91,0
02-01-2022,ITEM04,ROUTE10,CUST183,109,0
02-01-2022,ITEM09,ROUTE13,CUST323,197,0
02-01-2022,ITEM05,ROUTE07,CUST323,383,45
02-01-2022,ITEM04,ROUTE02,CUST484,115,0
02-01-2022,ITEM06,ROUTE19,CUST484,518,0
02-01-2022,ITEM02,ROUTE06,CUST001,407,60
02-01-2022,ITEM01,ROUTE07,CUST001,255,0
02-01-2022,ITEM10,ROUTE11,CUST254,108,19
02-01-2022,ITEM05,ROUTE18,CUST254,189,41
02-01-2022,ITEM09,ROUTE05,CUST254,304,66
02-01-2022,ITEM07,ROUTE16,CUST414,269,38
02-01-2022,ITEM08,ROUTE16,CUST161,246,0
02-01-2022,ITEM01,ROUTE15,CUST161,475,101
02-01-2022,ITEM07,ROUTE06,CUST396,262,53
02-01-2022,ITEM01,ROUTE01,CUST396,177,0
02-01-2022,ITEM04,ROUTE08,CUST396,442,49
02-01-2022,ITEM03,ROUTE16,CUST491,298,41
02-01-2022,ITEM04,ROUTE07,CUST491,437,92
02-01-2022,ITEM09,ROUTE13,CUST448,135,0
02-01-2022,ITEM02,ROUTE08,CUST448,283,0
02-01-2022,ITEM05,ROUTE01,CUST070,142,32
02-01-2022,ITEM08,ROUTE03,CUST070,56,12
02-01-2022,ITEM01,ROUTE16,CUST119,275,30
02-01-2022,ITEM08,ROUTE01,CUST119,135,32
03-01-2022,ITEM03,ROUTE18,CUST147,149,28
03-01-2022,ITEM03,ROUTE18,CUST240,301,53
03-01-2022,ITEM08,ROUTE16,CUST240,238,0
03-01-2022,ITEM10,ROUTE14,CUST240,128,25
03-01-2022,ITEM08,ROUTE07,CUST374,483,58
03-01-2022,ITEM03,ROUTE17,CUST434,60,0
03-01-2022,ITEM09,ROUTE05,CUST434,77,15
03-01-2022,ITEM07,ROUTE17,CUST014,138,0
03-01-2022,ITEM04,ROUTE16,CUST014,393,0
03-01-2022,ITEM05,ROUTE09,CUST088,150,36
03-01-2022,ITEM04,ROUTE13,CUST318,84,0
03-01-2022,ITEM08,ROUTE07,CUST318,396,56
03-01-2022,ITEM07,ROUTE20,CUST429,329,0
03-01-2022,ITEM09,ROUTE09,CUST429,329,64
03-01-2022,ITEM08,ROUTE10,CUST429,110,0
03-01-2022,ITEM02,ROUTE05,CUST010,235,30
03-01-2022,ITEM10,ROUTE12,CUST010,187,32
03-01-2022,ITEM05,ROUTE18,CUST010,226,0
03-01-2022,ITEM01,ROUTE18,CUST251,444,0
03-01-2022,ITEM04,ROUTE03,CUST251,458,110
03-01-2022,ITEM06,ROUTE07,CUST251,127,28
03-01-2022,ITEM09,ROUTE13,CUST086,106,0
03-01-2022,ITEM08,ROUTE19,CUST004,238,56
03-01-2022,ITEM07,ROUTE02,CUST182,464,53
03-01-2022,ITEM02,ROUTE07,CUST182,321,43
03-01-2022,ITEM07,ROUTE06,CUST279,2033,442
03-01-2022,ITEM01,ROUTE03,CUST275,194,0
03-01-2022,ITEM10,ROUTE18,CUST275,245,0
03-01-2022,ITEM02,ROUTE02,CUST409,337,79
03-01-2022,ITEM10,ROUTE05,CUST409,259,0
03-01-2022,ITEM10,ROUTE06,CUST183,164,0
03-01-2022,ITEM03,ROUTE15,CUST183,340,82
03-01-2022,ITEM01,ROUTE11,CUST183,469,103
03-01-2022,ITEM05,ROUTE09,CUST108,308,43
03-01-2022,ITEM05,ROUTE15,CUST453,225,34
03-01-2022,ITEM01,ROUTE03,CUST453,483,62
03-01-2022,ITEM01,ROUTE09,CUST258,343,0
03-01-2022,ITEM09,ROUTE02,CUST258,302,0
03-01-2022,ITEM04,ROUTE08,CUST467,386,58
03-01-2022,ITEM05,ROUTE20,CUST380,335,66
03-01-2022,ITEM04,ROUTE06,CUST175,180,34
03-01-2022,ITEM09,ROUTE08,CUST175,83,0
03-01-2022,ITEM01,ROUTE17,CUST175,212,41
03-01-2022,ITEM03,ROUTE05,CUST118,338,43
03-01-2022,ITEM05,ROUTE03,CUST483,438,0
03-01-2022,ITEM01,ROUTE08,CUST280,380,0
03-01-2022,ITEM01,ROUTE11,CUST148,507,0
03-01-2022,ITEM02,ROUTE07,CUST148,357,0
03-01-2022,ITEM06,ROUTE04,CUST474,388,69
03-01-2022,ITEM04,ROUTE13,CUST474,455,82
03-01-2022,ITEM03,ROUTE15,CUST474,272,0
03-01-2022,ITEM02,ROUTE13,CUST152,94,0
03-01-2022,ITEM04,ROUTE05,CUST152,192,0
03-01-2022,ITEM02,ROUTE18,CUST076,112,19
03-01-2022,ITEM04,ROUTE01,CUST076,461,0
03-01-2022,ITEM01,ROUTE16,CUST076,180,23
03-01-2022,ITEM06,ROUTE12,CUST339,563,125
03-01-2022,ITEM01,ROUTE03,CUST436,248,0
03-01-2022,ITEM03,ROUTE11,CUST330,510,0
03-01-2022,ITEM07,ROUTE06,CUST330,462,0
03-01-2022,ITEM09,ROUTE18,CUST346,250,25
03-01-2022,ITEM01,ROUTE12,CUST346,68,0
03-01-2022,ITEM05,ROUTE14,CUST346,316,0
03-01-2022,ITEM05,ROUTE10,CUST168,454,0
03-01-2022,ITEM03,ROUTE12,CUST168,221,0
03-01-2022,ITEM07,ROUTE04,CUST168,255,0
03-01-2022,ITEM03,ROUTE08,CUST419,535,103
03-01-2022,ITEM08,ROUTE03,CUST419,123,0
03-01-2022,ITEM07,ROUTE12,CUST371,262,51
03-01-2022,ITEM10,ROUTE01,CUST371,116,23
03-01-2022,ITEM01,ROUTE07,CUST371,177,28
03-01-2022,ITEM06,ROUTE04,CUST417,313,71
03-01-2022,ITEM08,ROUTE10,CUST417,228,0
03-01-2022,ITEM05,ROUTE12,CUST417,379,86
03-01-2022,ITEM05,ROUTE02,CUST213,69,0
03-01-2022,ITEM08,ROUTE12,CUST213,196,21
03-01-2022,ITEM04,ROUTE07,CUST284,374,60
03-01-2022,ITEM10,ROUTE07,CUST084,217,0
03-01-2022,ITEM08,ROUTE06,CUST084,73,0
03-01-2022,ITEM06,ROUTE17,CUST245,390,0
03-01-2022,ITEM04,ROUTE04,CUST324,240,0
03-01-2022,ITEM08,ROUTE05,CUST324,151,17
03-01-2022,ITEM02,ROUTE19,CUST061,468,71
03-01-2022,ITEM08,ROUTE13,CUST241,433,0
03-01-2022,ITEM10,ROUTE03,CUST241,301,56
03-01-2022,ITEM02,ROUTE02,CUST081,226,51
03-01-2022,ITEM06,ROUTE04,CUST081,294,60
03-01-2022,ITEM03,ROUTE13,CUST081,278,32
03-01-2022,ITEM07,ROUTE06,CUST257,327,0
03-01-2022,ITEM10,ROUTE14,CUST257,77,17
03-01-2022,ITEM10,ROUTE18,CUST158,500,0
03-01-2022,ITEM05,ROUTE09,CUST158,308,43
03-01-2022,ITEM01,ROUTE15,CUST054,121,0
03-01-2022,ITEM10,ROUTE18,CUST054,121,0
03-01-2022,ITEM02,ROUTE08,CUST054,128,0
03-01-2022,ITEM04,ROUTE20,CUST290,127,15
03-01-2022,ITEM09,ROUTE12,CUST290,313,0
03-01-2022,ITEM02,ROUTE13,CUST205,270,43
03-01-2022,ITEM10,ROUTE02,CUST205,348,69
03-01-2022,ITEM08,ROUTE10,CUST136,494,0
03-01-2022,ITEM06,ROUTE10,CUST136,264,0
03-01-2022,ITEM04,ROUTE10,CUST136,364,92
03-01-2022,ITEM10,ROUTE07,CUST226,318,0
03-01-2022,ITEM04,ROUTE14,CUST226,109,23
03-01-2022,ITEM09,ROUTE12,CUST385,469,97
03-01-2022,ITEM03,ROUTE19,CUST385,94,0
03-01-2022,ITEM02,ROUTE05,CUST385,355,0
03-01-2022,ITEM03,ROUTE15,CUST323,55,0
03-01-2022,ITEM10,ROUTE10,CUST323,393,94
03-01-2022,ITEM04,ROUTE13,CUST323,120,30
03-01-2022,ITEM07,ROUTE01,CUST122,97,0
03-01-2022,ITEM02,ROUTE15,CUST122,534,69
03-01-2022,ITEM06,ROUTE02,CUST340,236,25
03-01-2022,ITEM10,ROUTE14,CUST153,190,0
03-01-2022,ITEM01,ROUTE06,CUST222,382,62
03-01-2022,ITEM02,ROUTE10,CUST222,132,12
03-01-2022,ITEM06,ROUTE14,CUST127,493,62
03-01-2022,ITEM02,ROUTE16,CUST277,132,0
03-01-2022,ITEM10,ROUTE13,CUST277,377,60
03-01-2022,ITEM06,ROUTE17,CUST268,77,0
03-01-2022,ITEM04,ROUTE01,CUST268,183,0
03-01-2022,ITEM10,ROUTE03,CUST268,352,0
03-01-2022,ITEM01,ROUTE12,CUST189,48,10
03-01-2022,ITEM03,ROUTE13,CUST189,64,0
03-01-2022,ITEM09,ROUTE20,CUST220,528,105
03-01-2022,ITEM04,ROUTE10,CUST220,336,79
03-01-2022,ITEM01,ROUTE07,CUST496,208,30
03-01-2022,ITEM06,ROUTE06,CUST496,369,0
03-01-2022,ITEM03,ROUTE08,CUST496,130,12
03-01-2022,ITEM06,ROUTE13,CUST174,231,25
03-01-2022,ITEM05,ROUTE13,CUST174,454,0
03-01-2022,ITEM05,ROUTE01,CUST119,351,62
03-01-2022,ITEM09,ROUTE10,CUST119,562,73
03-01-2022,ITEM04,ROUTE20,CUST264,317,0
03-01-2022,ITEM06,ROUTE08,CUST283,282,0
03-01-2022,ITEM04,ROUTE12,CUST283,348,0
03-01-2022,ITEM05,ROUTE19,CUST283,57,0
03-01-2022,ITEM01,ROUTE08,CUST192,392,0
03-01-2022,ITEM02,ROUTE04,CUST472,114,25
03-01-2022,ITEM10,ROUTE06,CUST472,129,0
03-01-2022,ITEM06,ROUTE19,CUST472,161,0
03-01-2022,ITEM04,ROUTE14,CUST250,344,45
03-01-2022,ITEM03,ROUTE01,CUST250,518,127
03-01-2022,ITEM06,ROUTE17,CUST274,106,21
03-01-2022,ITEM05,ROUTE01,CUST274,395,0
03-01-2022,ITEM09,ROUTE12,CUST233,107,0
03-01-2022,ITEM03,ROUTE20,CUST233,415,0
03-01-2022,ITEM10,ROUTE20,CUST233,96,10
03-01-2022,ITEM06,ROUTE13,CUST395,184,25
03-01-2022,ITEM03,ROUTE03,CUST395,130,0
03-01-2022,ITEM07,ROUTE11,CUST272,153,34
03-01-2022,ITEM04,ROUTE15,CUST272,128,19
03-01-2022,ITEM05,ROUTE20,CUST272,423,0
03-01-2022,ITEM09,ROUTE19,CUST478,405,0
03-01-2022,ITEM06,ROUTE01,CUST478,533,88
03-01-2022,ITEM01,ROUTE08,CUST478,359,45
03-01-2022,ITEM06,ROUTE13,CUST341,473,92
03-01-2022,ITEM05,ROUTE12,CUST341,318,0
03-01-2022,ITEM04,ROUTE01,CUST473,256,0
03-01-2022,ITEM08,ROUTE14,CUST230,294,60
03-01-2022,ITEM01,ROUTE03,CUST228,249,58
03-01-2022,ITEM04,ROUTE04,CUST228,370,51
03-01-2022,ITEM06,ROUTE01,CUST228,384,58
03-01-2022,ITEM09,ROUTE19,CUST389,208,0
03-01-2022,ITEM02,ROUTE12,CUST403,193,0
03-01-2022,ITEM08,ROUTE18,CUST403,429,69
03-01-2022,ITEM05,ROUTE07,CUST195,223,0
03-01-2022,ITEM06,ROUTE13,CUST199,364,86
03-01-2022,ITEM08,ROUTE19,CUST199,408,0
03-01-2022,ITEM10,ROUTE08,CUST194,379,0
03-01-2022,ITEM04,ROUTE10,CUST194,325,75
03-01-2022,ITEM06,ROUTE15,CUST093,491,69
03-01-2022,ITEM08,ROUTE01,CUST093,373,53
03-01-2022,ITEM07,ROUTE02,CUST093,249,0
03-01-2022,ITEM08,ROUTE19,CUST475,127,19
03-01-2022,ITEM03,ROUTE06,CUST475,114,0
03-01-2022,ITEM08,ROUTE14,CUST424,417,101
03-01-2022,ITEM06,ROUTE03,CUST363,139,0
03-01-2022,ITEM04,ROUTE16,CUST375,471,0
03-01-2022,ITEM07,ROUTE05,CUST375,351,60
03-01-2022,ITEM04,ROUTE05,CUST078,413,90
03-01-2022,ITEM10,ROUTE20,CUST078,352,56
03-01-2022,ITEM03,ROUTE16,CUST078,158,0
03-01-2022,ITEM07,ROUTE11,CUST295,395,73
03-01-2022,ITEM10,ROUTE09,CUST295,238,0
03-01-2022,ITEM02,ROUTE18,CUST295,73,12
03-01-2022,ITEM04,ROUTE14,CUST412,298,0
03-01-2022,ITEM05,ROUTE05,CUST412,289,71
03-01-2022,ITEM07,ROUTE11,CUST223,117,17
03-01-2022,ITEM09,ROUTE15,CUST223,290,0
03-01-2022,ITEM09,ROUTE20,CUST287,166,0
03-01-2022,ITEM02,ROUTE04,CUST287,356,86
03-01-2022,ITEM04,ROUTE16,CUST287,288,0
03-01-2022,ITEM04,ROUTE01,CUST038,358,47
03-01-2022,ITEM03,ROUTE01,CUST404,348,45
03-01-2022,ITEM07,ROUTE17,CUST087,452,53
03-01-2022,ITEM08,ROUTE17,CUST087,315,0
03-01-2022,ITEM10,ROUTE11,CUST087,105,23
03-01-2022,ITEM09,ROUTE02,CUST444,105,0
03-01-2022,ITEM04,ROUTE12,CUST227,361,38
03-01-2022,ITEM01,ROUTE20,CUST160,350,0
03-01-2022,ITEM07,ROUTE20,CUST160,385,49
03-01-2022,ITEM10,ROUTE17,CUST160,344,0
03-01-2022,ITEM04,ROUTE04,CUST499,234,0
03-01-2022,ITEM02,ROUTE01,CUST499,484,0
03-01-2022,ITEM04,ROUTE16,CUST439,457,0
03-01-2022,ITEM02,ROUTE09,CUST386,89,0
03-01-2022,ITEM05,ROUTE02,CUST386,237,0
03-01-2022,ITEM06,ROUTE14,CUST386,104,0
03-01-2022,ITEM10,ROUTE17,CUST173,123,0
03-01-2022,ITEM06,ROUTE05,CUST173,251,0
03-01-2022,ITEM04,ROUTE17,CUST173,457,79
03-01-2022,ITEM06,ROUTE17,CUST254,295,66
03-01-2022,ITEM06,ROUTE15,CUST043,352,79
03-01-2022,ITEM08,ROUTE10,CUST043,251,0
03-01-2022,ITEM01,ROUTE12,CUST043,57,6
